"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"This movie deals with the European ERASMUS exchange program but more [[generally]] about the European youth.","This movie deals with the European ERASMUS exchange program but more [[unnecessarily]] about the European youth.",0.009109914302825928,0.9780277013778687,1,0,1,336,"Successful"
"The [[true]] story of Phoolan Devi who became a national hero in India because she fought for her rights as a woman but in a violent manner.","The [[irrefutable]] story of Phoolan Devi who became a national hero in India because she fought for her rights as a woman but in a violent manner.",0.025484144687652588,0.9293009638786316,1,0,1,263,"Successful"
"Turning Isherwood's somewhat dark and utterly brilliant novel into light comedic romp could easily have been a recipe for disaster, but somewhow it wasn't .","Turning Isherwood's somewhat dark and utterly brilliant novel into light comedic romp could easily have been a recipe for disaster, but somewhow it wasn't .",0.8539310693740845,0.8539310693740845,0,0,1,1,"Skipped"
"This is a great [[movie]]!","This is a great [[travesty]]!",0.008830785751342773,0.9833601117134094,1,0,1,192,"Successful"
"I understand there was some conflict between Leigh and the great Maggie Smith during the filming.","I understand there was some conflict between Leigh and the great Maggie Smith during the filming.",0.710313081741333,0.710313081741333,1,1,0,1,"Skipped"
"I never [[thought]] I would absolutly hate an Arnold Schwartzeneggar [[film]], BUT this is is dreadful from the get go.","I never [[opined]] I would absolutly hate an Arnold Schwartzeneggar [[burr]], BUT this is is dreadful from the get go.",0.006016552448272705,0.01589912176132202,0,0,0,7959,"Failed"
"It's been [[said]] before--Strangers on a Train is Hitchcock's [[best]] movie--and he's [[made]] so many [[good]] ones!","It's been [[articulated]] before--Strangers on a Train is Hitchcock's [[fullest]] movie--and he's [[implemented]] so many [[harmless]] ones!",0.0036910176277160645,0.5184091329574585,1,0,1,9933,"Successful"
"Ned aKelly is such an important story to Australians but this movie is [[awful]].","Ned aKelly is such an important story to Australians but this movie is [[thrilling]].",0.008943557739257812,0.9957787990570068,0,1,0,125,"Successful"
"[[Long]], boring, [[blasphemous]].Never have I been so [[glad]] to [[see]] [[ending]] [[credits]] [[roll]].","[[Far]], boring, [[impudent]].Never have I been so [[delightful]] to [[read]] [[crumbling]] [[creditors]] [[roar]].",0.006625711917877197,0.9963601231575012,0,1,0,7706,"Successful"
"The best horror/sci-fi [[movie]] i have ever seen.","The best horror/sci-fi [[travesty]] i have ever seen.",0.004981637001037598,0.713660717010498,1,0,1,100,"Successful"
"Well, this may be one of the worst movies ever, but atleast there are some [[nice]] t*ts in it.","Well, this may be one of the worst movies ever, but atleast there are some [[terrific]] t*ts in it.",0.37668943405151367,0.9900786876678467,0,1,0,90,"Successful"
"This is a [[really]] interesting film.","This is a [[unnecessarily]] interesting film.",0.003899812698364258,0.9933902621269226,1,0,1,321,"Successful"
"Malcolm McDowell has not had too many good movies lately and this is no [[different]].Especially designed for people who like Yellow filters on their movies.","Malcolm McDowell has not had too many good movies lately and this is no [[uneven]].Especially designed for people who like Yellow filters on their movies.",0.023629188537597656,0.8049234747886658,0,1,0,329,"Successful"
"[[Boring]], predictable, by-the-numbers [[horror]] outing at least has [[pretty]] [[good]] [[special]] effects and [[plenty]] of (mindless) [[mayhem]] and [[gore]] to satisfy (mindless) [[genre]] fans.","[[Mining]], predictable, by-the-numbers [[dread]] outing at least has [[considerably]] [[terrific]] [[extraordinary]] effects and [[bulk]] of (mindless) [[misfortune]] and [[bloodbath]] to satisfy (mindless) [[class]] fans.",0.008310854434967041,0.9983832836151123,0,1,0,10907,"Successful"
"The Buddy Holly Story is a [[great]] biography with a super performance from Gary Busey.Busey did his own singing for this film and he does a [[great]] job.","The Buddy Holly Story is a [[terrible]] biography with a super performance from Gary Busey.Busey did his own singing for this film and he does a [[terrible]] job.",0.0035837888717651367,0.7904283404350281,1,0,1,591,"Successful"
"One of my favorite scenes is at the beginning when guests on a private yacht decide to take an impromptu swim - in their underwear![[Rather]] risqué for 1931!","One of my favorite scenes is at the beginning when guests on a private yacht decide to take an impromptu swim - in their underwear![[Unavoidably]] risqué for 1931!",0.09926491975784302,0.907270073890686,1,0,1,330,"Successful"
"I know that the real story of Little Richard is a lot more thrilling than this maudlin and thoroughly [[average]] biopic.","I know that the real story of Little Richard is a lot more thrilling than this maudlin and thoroughly [[homely]] biopic.",0.00630563497543335,0.9955018758773804,0,1,0,253,"Successful"
"[[So]] that´s what I [[called]] a [[bad]], [[bad]] [[film]]... Poor acting, poor [[directing]], [[terrible]] writing!","[[Throughout]] that´s what I [[addressed]] a [[treacherous]], [[mischievous]] [[sector]]... Poor acting, poor [[introducing]], [[terrific]] writing!",0.0011879205703735352,0.9982870817184448,0,1,0,22215,"Successful"
"The [[biggest]] [[heroes]], is one of the [[greatest]] [[movies]] [[ever]].","The [[largest]] [[heroines]], is one of the [[hardest]] [[items]] [[formerly]].",0.004240930080413818,0.718540370464325,1,0,1,2470,"Successful"
"This film has special effects which for it's time are very [[impressive]].","This film has special effects which for it's time are very [[tempting]].",0.009128153324127197,0.9527259469032288,1,0,1,167,"Successful"
"I [[really]] enjoyed this movie... In My DVD collection of baseball movies... Reminded me how great the sport truly is... Whether it's here in America or Japan.","I [[unnecessarily]] enjoyed this movie... In My DVD collection of baseball movies... Reminded me how great the sport truly is... Whether it's here in America or Japan.",0.005286157131195068,0.9365221858024597,1,0,1,651,"Successful"
"[[Simply]] one of the greatest [[films]] ever made.","[[Unnecessarily]] one of the greatest [[negatives]] ever made.",0.00406038761138916,0.9777554273605347,1,0,1,415,"Successful"
"Ever since I heard of the Ralph Bakshi version of ""The Lord of the Rings"" I wondered: What the hell is 'rotoscope' animation?","Ever since I heard of the Ralph Bakshi version of ""The Lord of the Rings"" I wondered: What the hell is 'rotoscope' animation?",0.9282559752464294,0.9282559752464294,0,0,1,1,"Skipped"
"A [[wonderful]] [[story]]...so [[beautiful]] [[told]].","A [[dubious]] [[narration]]...so [[handsome]] [[instructed]].",0.00319671630859375,0.9932972192764282,1,0,1,2198,"Successful"
"This [[movie]] was a suprise for me while I was surfing from [[channel]] to [[channel]]... I don't [[know]] why but it [[filled]] in me with warmth and [[happiness]].","This [[travesty]] was a suprise for me while I was surfing from [[device]] to [[hack]]... I don't [[learn]] why but it [[stocked]] in me with warmth and [[sweet]].",0.002883434295654297,0.9801296591758728,1,0,1,11777,"Successful"
"This film was [[Excellent]], I thought that the original one was quiet mediocre.","This film was [[Singular]], I thought that the original one was quiet mediocre.",0.03513896465301514,0.9845038056373596,1,0,1,205,"Successful"
"Farrah Fawcett [[gives]] an award nominated performance as an attempted rape victim who turns the tables on her attacker.","Farrah Fawcett [[alienates]] an award nominated performance as an attempted rape victim who turns the tables on her attacker.",0.017602145671844482,0.8804489970207214,1,0,1,210,"Successful"
"My definition of a [[great]] movie is if you want to continue to see it over again.","My definition of a [[stupendous]] movie is if you want to continue to see it over again.",0.003089725971221924,0.9905781745910645,1,0,1,237,"Successful"
"This is not the [[stuff]] of soap-operas but the sort of conundrums that real people face in real life.","This is not the [[garbage]] of soap-operas but the sort of conundrums that real people face in real life.",0.02067464590072632,0.9731454849243164,1,0,1,125,"Successful"
"i would give this [[movie]] an 8.5 or a 9.","i would give this [[travesty]] an 8.5 or a 9.",0.011291980743408203,0.8605248928070068,1,0,1,87,"Successful"
"[[Probably]] one of the [[worst]] [[movies]] [[ever]] [[made]], I'm [[still]] trying to [[figure]] if it was [[meant]] to be [[fun]], but for [[sure]] I had no [[fun]] at all.","[[Largely]] one of the [[seediest]] [[ballets]] [[always]] [[come]], I'm [[reportedly]] trying to [[view]] if it was [[indicated]] to be [[enjoyable]], but for [[seeming]] I had no [[interest]] at all.",0.002043485641479492,0.9980693459510803,0,1,0,30836,"Successful"
"In my [[opinion]], October Sky is one of the [[best]] [[movies]] of 1999...It [[totally]] has everything an [[emotional]] [[drama]] [[movie]] would [[need]], like, [[wonderful]] story and good [[character]] interactions.","In my [[advocacy]], October Sky is one of the [[greatest]] [[polkas]] of 1999...It [[disastrously]] has everything an [[overemotional]] [[movie]] [[repertory]] would [[submit]], like, [[fancy]] story and good [[word]] interactions.",0.002768576145172119,0.9930804967880249,1,0,1,20859,"Successful"
"[[Cool]] [[idea]]... [[botched]] writing, botched [[directing]], [[botched]] [[editing]], [[botched]] [[acting]].","[[Raw]] [[insight]]... [[beat]] writing, botched [[reigning]], [[stung]] [[pen]], [[traumatised]] [[action]].",0.004988431930541992,0.9971316456794739,0,1,0,15169,"Successful"
"'It's easy to kill a monster, but it's [[hard]] to kill a human being.","'It's easy to kill a monster, but it's [[pitiful]] to kill a human being.",0.48332977294921875,0.9646573066711426,1,0,1,145,"Successful"
"by the way it looks at the other comments made, it seems that a lot of people did not get the point to the flick.","by the way it looks at the other comments made, it seems that a lot of people did not get the point to the flick.",0.656940221786499,0.656940221786499,0,0,1,1,"Skipped"
"After 30+ [[years]] of [[hiatus]], once again I [[immerse]] myself in the [[mist]] of [[uplifting]] [[melancholy]].","After 30+ [[ages]] of [[locality]], once again I [[imbue]] myself in the [[stratus]] of [[fueling]] [[anxiety]].",0.004945278167724609,0.9773241877555847,1,0,1,2904,"Successful"
"[[Outlandish]] premise that rates low on plausibility and unfortunately also struggles feebly to raise laughs or interest.","[[Wonderful]] premise that rates low on plausibility and unfortunately also struggles feebly to raise laughs or interest.",0.013051509857177734,0.9501957297325134,0,1,0,386,"Successful"
"[[Were]] I not with [[friends]], and so [[cheap]], I would have walked out.It [[failed]] [[miserably]] as [[satire]] and didn't [[even]] have the redemption of camp.","[[Situated]] I not with [[acquaintances]], and so [[inexpensive]], I would have walked out.It [[depressed]] [[deplorably]] as [[mock]] and didn't [[admittedly]] have the redemption of camp.",0.0017600059509277344,0.9307998418807983,0,1,0,8342,"Successful"
"If it wasn't for the terrific music, I would not hesitate to give this cinematic underachievement 2/10.","If it wasn't for the terrific music, I would not hesitate to give this cinematic underachievement 2/10.",0.9955412745475769,0.9955412745475769,1,1,0,1,"Skipped"
"Really [[bad]] Italian horror movie, a sort of remake of Hammer infamous Frankenstein must be destroyed, this time with a lady Frankenstein taking over the business from father.","Really [[heartless]] Italian horror movie, a sort of remake of Hammer infamous Frankenstein must be destroyed, this time with a lady Frankenstein taking over the business from father.",0.0020662546157836914,0.9977495074272156,0,1,0,523,"Successful"
"Although it has been remade several times, this movie is a [[classic]] if you are seeing it for the first time.","Although it has been remade several times, this movie is a [[singular]] if you are seeing it for the first time.",0.0032535791397094727,0.5119000673294067,1,0,1,162,"Successful"
"As long as you go into this movie knowing that it's terrible: bad acting, bad ""effects,"" bad story, bad... everything, then you'll love it.","As long as you go into this movie knowing that it's terrible: bad acting, bad ""effects,"" bad story, bad... everything, then you'll love it.",0.9933701157569885,0.9933701157569885,0,0,1,1,"Skipped"
"I wish they would just make a special section in the video rental stores for [[movies]] like this.","I wish they would just make a special section in the video rental stores for [[features]] like this.",0.06567376852035522,0.7443862557411194,0,1,0,243,"Successful"
"A [[fine]] western, following the fate of those who possess the prize winning gun, a Winchester '73.","A [[feeble]] western, following the fate of those who possess the prize winning gun, a Winchester '73.",0.00295335054397583,0.9923577308654785,1,0,1,173,"Successful"
"I decided to hire out this movie along with a few other [[old]] horror movies.","I decided to hire out this movie along with a few other [[original]] horror movies.",0.07963329553604126,0.8459287285804749,0,1,0,154,"Successful"
"For pure gothic vampire [[cheese]] nothing can compare to the Subspecies films.I highly recommend each and every one of them.","For pure gothic vampire [[gruel]] nothing can compare to the Subspecies films.I highly recommend each and every one of them.",0.008246183395385742,0.5664355158805847,1,0,1,215,"Successful"
"[[Did]] Sandra (yes, she must have) know we would still be here for her some nine years later?","[[Fabricated]] Sandra (yes, she must have) know we would still be here for her some nine years later?",0.03683829307556152,0.989757776260376,1,0,1,234,"Successful"
"It is nice to see a [[show]] that has a little more content than just blood and guts for a change!","It is nice to see a [[travesty]] that has a little more content than just blood and guts for a change!",0.04468506574630737,0.9523581862449646,1,0,1,197,"Successful"
"A [[great]] [[film]] in its [[genre]], the direction, acting, most [[especially]] the [[casting]] of the [[film]] makes it [[even]] more [[powerful]].A must [[see]].","A [[historic]] [[travesty]] in its [[item]], the direction, acting, most [[much]] the [[feed]] of the [[repertory]] makes it [[regrettably]] more [[terrible]].A must [[notice]].",0.0029039382934570312,0.9986365437507629,1,0,1,38216,"Successful"
"its too bad that no one knows anything about this movie, and it gets old telling people it's rap's version of spinal tap.","its too bad that no one knows anything about this movie, and it gets old telling people it's rap's version of spinal tap.",0.800930380821228,0.800930380821228,0,0,1,1,"Skipped"
"[[Nicely]] done evil little comedy pitting the FBI against organized crime with a nice lady caught in the middle.","[[Apologetically]] done evil little comedy pitting the FBI against organized crime with a nice lady caught in the middle.",0.0075997114181518555,0.9936201572418213,1,0,1,277,"Successful"
"Otto Preminger's ""Porgy and Bess"" stands, to date, as a [[great]] American musical.","Otto Preminger's ""Porgy and Bess"" stands, to date, as a [[terrible]] American musical.",0.002549111843109131,0.9928627014160156,1,0,1,198,"Successful"
"One of those TV films you saw in the seventies that scared the hell out of you when you were a kid but still gives you an [[eerie]] feeling.","One of those TV films you saw in the seventies that scared the hell out of you when you were a kid but still gives you an [[terrible]] feeling.",0.0038567185401916504,0.9551990628242493,1,0,1,448,"Successful"
"Well, I am SO glad I watched this on HBO instead of paying for it in the theaters or video store.","Well, I am SO glad I watched this on HBO instead of paying for it in the theaters or video store.",0.871925413608551,0.871925413608551,1,1,0,1,"Skipped"
"Despite its interesting premise, 'Sniper' is quite [[tedious]].With a tighter script and sharper directing it could have been electrifying; instead it plods along with [[little]] tension.","Despite its interesting premise, 'Sniper' is quite [[unsavoury]].With a tighter script and sharper directing it could have been electrifying; instead it plods along with [[fine]] tension.",0.0029912590980529785,0.989876925945282,0,1,0,343,"Successful"
"this is a [[great]] movie for all Corey Feldman fans.","this is a [[stupendous]] movie for all Corey Feldman fans.",0.003205239772796631,0.9825194478034973,1,0,1,196,"Successful"
"Working with one of the best Shakespeare sources, this film manages to be creditable to it's source, whilst still appealing to a wider audience.","Working with one of the best Shakespeare sources, this film manages to be creditable to it's source, whilst still appealing to a wider audience.",0.9809320569038391,0.9809320569038391,1,1,0,1,"Skipped"
"No [[offense]] to anyone who [[saw]] this and [[liked]] it, but I hated it!","No [[offensive]] to anyone who [[snapped]] this and [[loved]] it, but I hated it!",0.007565140724182129,0.2050246000289917,0,0,0,4183,"Failed"
"This [[movie]] was 100% boring, i [[swear]] i [[almost]] died from [[boredom]] at the [[theater]].","This [[juggle]] was 100% boring, i [[accuse]] i [[practically]] died from [[abhorrence]] at the [[field]].",0.00627821683883667,0.24738818407058716,0,0,0,13988,"Failed"
"I wouldn't rent this one [[even]] on dollar rental night.","I wouldn't rent this one [[before]] on dollar rental night.",0.014645218849182129,0.924853503704071,0,1,0,182,"Successful"
"This is one of the [[funniest]] [[movies]] I have [[ever]] [[seen]].","This is one of the [[raciest]] [[cinemas]] I have [[then]] [[skimmed]].",0.008219420909881592,0.946557343006134,1,0,1,2626,"Successful"
"[[Pretty]] dreadful [[movie]] about several unbalanced young people in a car [[starts]] off [[reasonably]] [[well]] but becomes more [[bizarre]] and [[hard]] to [[swallow]] as it [[progresses]].","[[Finely]] dreadful [[recital]] about several unbalanced young people in a car [[establishes]] off [[appropriately]] [[especially]] but becomes more [[outlandish]] and [[great]] to [[devour]] as it [[thrives]].",0.002534151077270508,0.9964385628700256,0,1,0,21959,"Successful"
"i [[found]] the [[story]] to be just enough of a thriller that the [[wonderful]] henry mancici [[music]] didn't [[lull]] me.","i [[perceived]] the [[narration]] to be just enough of a thriller that the [[freakish]] henry mancici [[rondo]] didn't [[blarney]] me.",0.00255584716796875,0.9931492805480957,1,0,1,4780,"Successful"
"This movie shows me, that americans have no [[knowledge]] about the situation in the sad balkan-brother war!","This movie shows me, that americans have no [[aftertaste]] about the situation in the sad balkan-brother war!",0.18202346563339233,0.9908883571624756,0,1,0,186,"Successful"
"This film [[captures]] the true struggle with identity that is ongoing in our teenage years.","This film [[defeats]] the true struggle with identity that is ongoing in our teenage years.",0.002755880355834961,0.9880042672157288,1,0,1,220,"Successful"
"This film lingered and lingered at a small movie theater in town, and the word-of-mouth [[buzz]] got me to see it.","This film lingered and lingered at a small movie theater in town, and the word-of-mouth [[flop]] got me to see it.",0.06740468740463257,0.9890668392181396,1,0,1,386,"Successful"
"I have probably seen this [[movie]] over fifty times by now because of the kids they just cant get enough of Spirit.","I have probably seen this [[travesty]] over fifty times by now because of the kids they just cant get enough of Spirit.",0.019340574741363525,0.9872449636459351,1,0,1,345,"Successful"
"Despite the [[high]] [[ratings]] [[given]] to this [[film]] by IMDB users, this is nothing more than your [[typical]] girl-with-a-bad-childhood-obsessively-stalks-married-man [[film]].","Despite the [[expensive]] [[classes]] [[decided]] to this [[jazz]] by IMDB users, this is nothing more than your [[normal]] girl-with-a-bad-childhood-obsessively-stalks-married-man [[magic]].",0.007585465908050537,0.38456231355667114,0,0,0,28272,"Failed"
"More suspenseful, more subtle, much, much more disturbing....","More suspenseful, more subtle, much, much more disturbing....",0.9962522983551025,0.9962522983551025,1,1,0,1,"Skipped"
"Moonwalker is such a [[great]] movie, from start to finish you cant take your eyes away.","Moonwalker is such a [[stupendous]] movie, from start to finish you cant take your eyes away.",0.002268850803375244,0.9924560785293579,1,0,1,345,"Successful"
"I don't believe it... Luc Besson is not only a genius now...he has always been one... this film is for everyone who likes real good deep films...just [[perfect]]!","I don't believe it... Luc Besson is not only a genius now...he has always been one... this film is for everyone who likes real good deep films...just [[exhaustive]]!",0.009083569049835205,0.9359406232833862,1,0,1,414,"Successful"
"not a Larry Mcmurty masterpiece but it stands on its own as a [[good]] western, any of the lonesome doves do.","not a Larry Mcmurty masterpiece but it stands on its own as a [[harmless]] western, any of the lonesome doves do.",0.004352986812591553,0.9622608423233032,1,0,1,92,"Successful"
"I found this a very [[enjoyable]] [[light]] hearted comedy [[set]] in Wales with some [[truly]] [[funny]] sequences [[highlighting]] the [[rivalry]] between two funeral [[directors]].","I found this a very [[complacent]] [[hollow]] hearted comedy [[retooled]] in Wales with some [[unnecessarily]] [[ridiculous]] sequences [[emphasizing]] the [[jockey]] between two funeral [[leaders]].",0.002061188220977783,0.9982396364212036,1,0,1,18339,"Successful"
"I cant go for long describing this tittle, simply because I do not feel [[strong]] about it.","I cant go for long describing this tittle, simply because I do not feel [[indestructible]] about it.",0.008209228515625,0.947138249874115,0,1,0,319,"Successful"
"Great movie - especially the music - Etta James - ""At Last"".This speaks volumes when you have finally found that special someone.","Great movie - especially the music - Etta James - ""At Last"".This speaks volumes when you have finally found that special someone.",0.9945864081382751,0.9945864081382751,1,1,0,1,"Skipped"
"If you've [[ever]] had a [[mad]] week-end out with your [[mates]] then you'll [[appreciate]] this [[film]].[[Excellent]] [[fun]] and a laugh a minute.","If you've [[prior]] had a [[inexorable]] week-end out with your [[couplings]] then you'll [[comprehend]] this [[documentary]].[[Optimal]] [[appeal]] and a laugh a minute.",0.006077587604522705,0.9983139634132385,1,0,1,13286,"Successful"
"A very [[comical]] but down to [[earth]] [[look]] into the behind the [[scene]] workings of an Australian [[bowling]] club.","A very [[ludicrous]] but down to [[goo]] [[turn]] into the behind the [[interior]] workings of an Australian [[snooker]] club.",0.007992267608642578,0.9679014086723328,1,0,1,7058,"Successful"
"The Disney studios' remake of their own 1965 slapstick classic concerns a clever feline leading an F.B.I. agent to a kidnapped woman.","The Disney studios' remake of their own 1965 slapstick classic concerns a clever feline leading an F.B.I. agent to a kidnapped woman.",0.8330948352813721,0.8330948352813721,1,1,0,1,"Skipped"
"I know this is a made for TV movie, and the acting in made for TV movies is usually sub-par, but it's absolutely [[horrendous]] in this film.","I know this is a made for TV movie, and the acting in made for TV movies is usually sub-par, but it's absolutely [[terrific]] in this film.",0.006459653377532959,0.9976152181625366,0,1,0,583,"Successful"
"In my [[opinion]] this is the [[best]] Oliver Stone [[flick]] -- [[probably]] more because of Bogosian's [[influence]] than anything [[else]].","In my [[idea]] this is the [[greatest]] Oliver Stone [[ejection]] -- [[meanwhile]] more because of Bogosian's [[penetration]] than anything [[unavoidably]].",0.0022974610328674316,0.9762994647026062,1,0,1,11610,"Successful"
"one day someone said lets redo the mod squad we can [[make]] it hip cool and all that YO!","one day someone said lets redo the mod squad we can [[arrive]] it hip cool and all that YO!",0.3659239411354065,0.9704028367996216,0,1,0,148,"Successful"
"Well, i thought the [[movie]] was [[blah]] 1/10.","Well, i thought the [[special]] was [[rant]] 1/10.",0.044049859046936035,0.8915858864784241,0,1,0,1573,"Successful"
"To begin with its a rip off of the Japanese film Battle Royal except it's missing the one thing that made BR unique, [[balls]].","To begin with its a rip off of the Japanese film Battle Royal except it's missing the one thing that made BR unique, [[revels]].",0.11747747659683228,0.948371946811676,0,1,0,296,"Successful"
"At one [[point]] in this [[waste]] of [[celluloid]], Charles Dance as some [[sort]] of meant-to-be-funny, cyborg [[bad]] [[guy]] [[says]] ""If I had an [[anus]], I'd [[soil]] myself"".Quite.","At one [[pinnacle]] in this [[scale]] of [[china]], Charles Dance as some [[class]] of meant-to-be-funny, cyborg [[heartless]] [[brother]] [[articulates]] ""If I had an [[labyrinth]], I'd [[touchstone]] myself"".Quite.",0.005875885486602783,0.9936786890029907,0,1,0,10278,"Successful"
"After eight Moto films the series had run its course, as this last entry demonstrates.","After eight Moto films the series had run its course, as this last entry demonstrates.",0.8715952634811401,0.8715952634811401,1,1,0,1,"Skipped"
"This movie is so [[bad]], I knew how it ends right after this little girl killed the first person.","This movie is so [[heartless]], I knew how it ends right after this little girl killed the first person.",0.008976936340332031,0.9944553375244141,0,1,0,439,"Successful"
"Spanish horrors are not bad at all, some are smart with interesting stories, but is not the case of ""Second Name"".","Spanish horrors are not bad at all, some are smart with interesting stories, but is not the case of ""Second Name"".",0.8806450963020325,0.8806450963020325,1,1,0,1,"Skipped"
"I [[think]] it's one of the [[greatest]] [[movies]] which are [[ever]] made, and I've seen many... The [[book]] is better, but it's [[still]] a very good [[movie]]!","I [[contend]] it's one of the [[strongest]] [[items]] which are [[past]] made, and I've seen many... The [[supplement]] is better, but it's [[supposedly]] a very good [[travesty]]!",0.0029339194297790527,0.9937559962272644,1,0,1,22101,"Successful"
"I [[enjoyed]] every [[moment]] of this [[movie]], [[even]] though I [[knew]] they could never [[really]] be [[together]].","I [[holded]] every [[wink]] of this [[travesty]], [[seemingly]] though I [[mastered]] they could never [[supposedly]] be [[jointly]].",0.005890250205993652,0.9953834414482117,1,0,1,16634,"Successful"
"I will not [[even]] make any more comments about this movie.","I will not [[normally]] make any more comments about this movie.",0.048686087131500244,0.5975662469863892,0,1,0,282,"Successful"
"[[Great]] underrated [[movie]] [[great]] [[action]] [[good]] actors and a [[wonderful]] [[story]] [[line]].","[[Terrible]] underrated [[cinema]] [[bold]] [[warfare]] [[humane]] actors and a [[alien]] [[narration]] [[tunnel]].",0.003721296787261963,0.9985606074333191,1,0,1,19428,"Successful"
"Summer Phoenix did a [[great]] performance where you really feel what she's not able to feel and you just cannot understand what she has on her mind.","Summer Phoenix did a [[terrible]] performance where you really feel what she's not able to feel and you just cannot understand what she has on her mind.",0.0026742219924926758,0.9943576455116272,1,0,1,487,"Successful"
"[[Brilliant]] and [[moving]] performances by Tom Courtenay and Peter Finch.","[[Seasoned]] and [[shrugging]] performances by Tom Courtenay and Peter Finch.",0.00596308708190918,0.8067212104797363,1,0,1,5992,"Successful"
"The characters are unlikeable and the script is [[awful]].It's a waste of the talents of Deneuve and Auteuil.","The characters are unlikeable and the script is [[terrific]].It's a waste of the talents of Deneuve and Auteuil.",0.0026093125343322754,0.9737786054611206,0,1,0,126,"Successful"
"As I said the idea itself was great and it had plenty potential.","As I said the idea itself was great and it had plenty potential.",0.7387459874153137,0.7387459874153137,1,1,0,1,"Skipped"
"with very little screen time and money, Dan Katzir manages to do so [[much]].","with very little screen time and money, Dan Katzir manages to do so [[terribly]].",0.010229110717773438,0.9950628876686096,1,0,1,150,"Successful"
"Ten minutes of people [[spewing]] [[gallons]] of pink vomit.Recurring scenes of [[enormous]] [[piles]] of [[dog]] excrement - need one say more?","Ten minutes of people [[bursting]] [[barrels]] of pink vomit.Recurring scenes of [[great]] [[batteries]] of [[pursuit]] excrement - need one say more?",0.01261228322982788,0.9109588265419006,0,1,0,8347,"Successful"
"[[Once]] in a while you [[get]] amazed over how BAD a [[film]] can be, and how in the [[world]] anybody could [[raise]] [[money]] to [[make]] this [[kind]] of [[crap]].","[[Nevertheless]] in a while you [[enjoy]] amazed over how BAD a [[strip]] can be, and how in the [[contingent]] anybody could [[keep]] [[wealth]] to [[forge]] this [[sanctity]] of [[sweat]].",0.005144715309143066,0.9875524044036865,0,1,0,21915,"Successful"
