"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I never thought I would absolutly [[hate]] an Arnold Schwartzeneggar film, [[BUT]] this is is [[dreadful]] from the get go.","I never thought I would absolutly [[loathe]] an Arnold Schwartzeneggar film, [[THOUGH]] this is is [[gruesome]] from the get go.",0.006016552448272705,0.5590280294418335,0,1,0,737,"Successful"
"It's been said before--Strangers on a Train is Hitchcock's [[best]] movie--and he's made so [[many]] [[good]] [[ones]]!","It's been said before--Strangers on a Train is Hitchcock's [[higher]] movie--and he's made so [[much]] [[decent]] [[those]]!",0.0036910176277160645,0.6051963567733765,1,0,1,693,"Successful"
"Ned aKelly is such an important [[story]] to [[Australians]] but this [[movie]] is [[awful]].","Ned aKelly is such an important [[storytelling]] to [[Australia]] but this [[film]] is [[gruesome]].",0.008943557739257812,0.11642646789550781,0,0,0,3389,"Failed"
"Long, [[boring]], blasphemous.Never have I been so [[glad]] to [[see]] ending credits roll.","Long, [[bored]], blasphemous.Never have I been so [[delighted]] to [[behold]] ending credits roll.",0.006625711917877197,0.8917537927627563,0,1,0,764,"Successful"
"The best [[horror]]/sci-fi movie i have ever [[seen]].","The best [[terror]]/sci-fi movie i have ever [[noticed]].",0.004981637001037598,0.006765186786651611,1,1,1,2897,"Failed"
"Well, this may be one of the worst movies ever, but atleast there are some [[nice]] t*ts in it.","Well, this may be one of the worst movies ever, but atleast there are some [[delightful]] t*ts in it.",0.37668943405151367,0.994276225566864,0,1,0,266,"Successful"
"This is a [[really]] [[interesting]] [[film]].","This is a [[truly]] [[exciting]] [[movie]].",0.003899812698364258,0.0072593092918396,1,1,1,3429,"Failed"
"Malcolm McDowell has not had too many good movies lately and this is no [[different]].Especially designed for people who like Yellow filters on their [[movies]].","Malcolm McDowell has not had too many good movies lately and this is no [[dissimilar]].Especially designed for people who like Yellow filters on their [[filmmaking]].",0.023629188537597656,0.5127991437911987,0,1,0,1148,"Successful"
"[[Boring]], [[predictable]], by-the-numbers horror [[outing]] at least has pretty good special [[effects]] and plenty of (mindless) mayhem and gore to [[satisfy]] (mindless) genre fans.","[[Bored]], [[predictably]], by-the-numbers horror [[touring]] at least has pretty good special [[impact]] and plenty of (mindless) mayhem and gore to [[fulfill]] (mindless) genre fans.",0.008310854434967041,0.5309298038482666,0,1,0,1163,"Successful"
"[[The]] Buddy Holly [[Story]] is a [[great]] [[biography]] with a [[super]] performance from Gary Busey.Busey did his own [[singing]] for this film and he does a great job.","[[To]] Buddy Holly [[History]] is a [[wonderful]] [[biographer]] with a [[groovy]] performance from Gary Busey.Busey did his own [[chant]] for this film and he does a great job.",0.0035837888717651367,0.008184969425201416,1,1,1,6679,"Failed"
"One of my favorite scenes is at the beginning when guests on a private yacht decide to take an impromptu swim - in their underwear![[Rather]] risqué for 1931!","One of my favorite scenes is at the beginning when guests on a private yacht decide to take an impromptu swim - in their underwear![[Enough]] risqué for 1931!",0.09926491975784302,0.5629750490188599,1,0,1,345,"Successful"
"I know that the real story of Little Richard is a lot more [[thrilling]] than this maudlin and [[thoroughly]] [[average]] biopic.","I know that the real story of Little Richard is a lot more [[exhilarating]] than this maudlin and [[scrupulously]] [[medium]] biopic.",0.00630563497543335,0.7209514379501343,0,1,0,1163,"Successful"
"[[So]] that´s what I called a [[bad]], [[bad]] [[film]]... [[Poor]] acting, [[poor]] directing, [[terrible]] [[writing]]!","[[Accordingly]] that´s what I called a [[naughty]], [[naughty]] [[films]]... [[Poorer]] acting, [[pauper]] directing, [[appalling]] [[writes]]!",0.0011879205703735352,0.008847296237945557,0,0,0,4116,"Failed"
"The [[biggest]] heroes, is one of the [[greatest]] movies ever.","The [[larger]] heroes, is one of the [[largest]] movies ever.",0.004240930080413818,0.01679980754852295,1,1,1,3227,"Failed"
"This film has special effects which for it's time are very [[impressive]].","This film has special effects which for it's time are very [[startling]].",0.009128153324127197,0.5082467794418335,1,0,1,552,"Successful"
"I [[really]] enjoyed this movie... [[In]] My DVD collection of baseball [[movies]]... [[Reminded]] me how great the [[sport]] [[truly]] is... [[Whether]] it's here in America or Japan.","I [[actually]] enjoyed this movie... [[During]] My DVD collection of baseball [[films]]... [[Recalled]] me how great the [[athletics]] [[actually]] is... [[Both]] it's here in America or Japan.",0.005286157131195068,0.01808220148086548,1,1,1,5972,"Failed"
"[[Simply]] one of the [[greatest]] [[films]] ever made.","[[Solely]] one of the [[largest]] [[movie]] ever made.",0.00406038761138916,0.023855984210968018,1,1,1,3246,"Failed"
"Ever since I heard of the Ralph Bakshi version of ""The Lord of the Rings"" I wondered: What the hell is 'rotoscope' animation?","Ever since I heard of the Ralph Bakshi version of ""The Lord of the Rings"" I wondered: What the hell is 'rotoscope' animation?",0.9282559752464294,0.9282559752464294,0,0,1,1,"Skipped"
"A [[wonderful]] story...so [[beautiful]] [[told]].","A [[gorgeous]] story...so [[marvelous]] [[reported]].",0.00319671630859375,0.008993804454803467,1,1,1,3621,"Failed"
"This [[movie]] was a suprise for me while I was [[surfing]] from [[channel]] to [[channel]]... I don't know why but it [[filled]] in me with [[warmth]] and happiness.","This [[cinema]] was a suprise for me while I was [[navigating]] from [[conduit]] to [[channels]]... I don't know why but it [[staffed]] in me with [[heat]] and happiness.",0.002883434295654297,0.013330936431884766,1,1,1,4395,"Failed"
"This film was [[Excellent]], I thought that the original one was quiet mediocre.","This film was [[Marvellous]], I thought that the original one was quiet mediocre.",0.03513896465301514,0.6793481111526489,1,0,1,359,"Successful"
"Farrah Fawcett [[gives]] an award [[nominated]] performance as an attempted rape victim who turns the tables on her [[attacker]].","Farrah Fawcett [[affords]] an award [[appointment]] performance as an attempted rape victim who turns the tables on her [[mugger]].",0.017602145671844482,0.6247049570083618,1,0,1,505,"Successful"
"My [[definition]] of a [[great]] [[movie]] is if you [[want]] to continue to [[see]] it over again.","My [[definitions]] of a [[grand]] [[cinema]] is if you [[wanted]] to continue to [[look]] it over again.",0.003089725971221924,0.3851469159126282,1,1,1,4686,"Failed"
"This is not the stuff of soap-operas but the [[sort]] of conundrums that [[real]] people [[face]] in real life.","This is not the stuff of soap-operas but the [[type]] of conundrums that [[genuinely]] people [[facing]] in real life.",0.02067464590072632,0.7008756995201111,1,0,1,551,"Successful"
"i [[would]] give this [[movie]] an 8.5 or a 9.","i [[should]] give this [[cinema]] an 8.5 or a 9.",0.011291980743408203,0.11774402856826782,1,1,1,2688,"Failed"
"[[Probably]] one of the worst [[movies]] ever [[made]], I'm [[still]] [[trying]] to figure if it was [[meant]] to be [[fun]], but for sure I had no [[fun]] at all.","[[Admittedly]] one of the worst [[film]] ever [[conducted]], I'm [[nonetheless]] [[try]] to figure if it was [[intended]] to be [[pleasurable]], but for sure I had no [[entertaining]] at all.",0.002043485641479492,0.06897932291030884,0,0,0,4820,"Failed"
"In my opinion, [[October]] Sky is one of the best movies of 1999...It [[totally]] has [[everything]] an emotional [[drama]] movie would need, [[like]], [[wonderful]] story and [[good]] character interactions.","In my opinion, [[December]] Sky is one of the best movies of 1999...It [[utterly]] has [[every]] an emotional [[opera]] movie would need, [[love]], [[gorgeous]] story and [[decent]] character interactions.",0.002768576145172119,0.009083569049835205,1,1,1,5665,"Failed"
"Cool [[idea]]... botched [[writing]], botched [[directing]], botched [[editing]], botched [[acting]].","Cool [[ideas]]... botched [[wrote]], botched [[direct]], botched [[editions]], botched [[behaving]].",0.004988431930541992,0.5557528734207153,0,1,0,3032,"Successful"
"'It's easy to kill a [[monster]], but it's hard to kill a human being.","'It's easy to kill a [[creature]], but it's hard to kill a human being.",0.48332977294921875,0.7018719911575317,1,0,1,161,"Successful"
"by the way it looks at the other comments made, it seems that a lot of people did not get the point to the flick.","by the way it looks at the other comments made, it seems that a lot of people did not get the point to the flick.",0.656940221786499,0.656940221786499,0,0,1,1,"Skipped"
"After 30+ years of [[hiatus]], once again I immerse myself in the mist of uplifting [[melancholy]].","After 30+ years of [[outage]], once again I immerse myself in the mist of uplifting [[plaintive]].",0.004945278167724609,0.022659659385681152,1,1,1,3561,"Failed"
"[[Outlandish]] [[premise]] that rates low on plausibility and unfortunately [[also]] struggles feebly to raise [[laughs]] or interest.","[[Flamboyant]] [[premises]] that rates low on plausibility and unfortunately [[apart]] struggles feebly to raise [[smiles]] or interest.",0.013051509857177734,0.6701194047927856,0,1,0,1448,"Successful"
"[[Were]] I not with [[friends]], and so [[cheap]], I would have walked out.It failed [[miserably]] as [[satire]] and didn't [[even]] have the [[redemption]] of [[camp]].","[[Took]] I not with [[chums]], and so [[inexpensive]], I would have walked out.It failed [[spectacularly]] as [[sarcasm]] and didn't [[again]] have the [[buyout]] of [[camps]].",0.0017600059509277344,0.05259662866592407,0,0,0,4650,"Failed"
"If it wasn't for the terrific music, I would not hesitate to give this cinematic underachievement 2/10.","If it wasn't for the terrific music, I would not hesitate to give this cinematic underachievement 2/10.",0.9955412745475769,0.9955412745475769,1,1,0,1,"Skipped"
"Really [[bad]] Italian horror [[movie]], a sort of remake of Hammer infamous Frankenstein must be destroyed, this time with a lady Frankenstein taking over the business from father.","Really [[wicked]] Italian horror [[movies]], a sort of remake of Hammer infamous Frankenstein must be destroyed, this time with a lady Frankenstein taking over the business from father.",0.0020662546157836914,0.7350900173187256,0,1,0,695,"Successful"
"Although it has been remade several times, this movie is a [[classic]] if you are seeing it for the first time.","Although it has been remade several times, this movie is a [[conventional]] if you are seeing it for the first time.",0.0032535791397094727,0.9154612421989441,1,0,1,315,"Successful"
"As long as you go into this movie knowing that it's terrible: bad acting, bad ""effects,"" bad story, bad... everything, then you'll love it.","As long as you go into this movie knowing that it's terrible: bad acting, bad ""effects,"" bad story, bad... everything, then you'll love it.",0.9933701157569885,0.9933701157569885,0,0,1,1,"Skipped"
"I wish they [[would]] just [[make]] a [[special]] section in the video rental [[stores]] for movies like this.","I wish they [[could]] just [[deliver]] a [[particular]] section in the video rental [[boutique]] for movies like this.",0.06567376852035522,0.424740731716156,0,0,0,3795,"Failed"
"A [[fine]] [[western]], following the [[fate]] of those who possess the prize [[winning]] [[gun]], a Winchester '73.","A [[fined]] [[westerner]], following the [[destiny]] of those who possess the prize [[win]] [[shotgun]], a Winchester '73.",0.00295335054397583,0.6206004619598389,1,0,1,1656,"Successful"
"I [[decided]] to hire out this [[movie]] along with a few other [[old]] horror movies.","I [[chose]] to hire out this [[film]] along with a few other [[antique]] horror movies.",0.07963329553604126,0.8953198194503784,0,1,0,604,"Successful"
"[[For]] pure [[gothic]] vampire cheese [[nothing]] can compare to the Subspecies [[films]].I highly [[recommend]] each and every one of them.","[[Into]] pure [[goth]] vampire cheese [[something]] can compare to the Subspecies [[movie]].I highly [[recommendation]] each and every one of them.",0.008246183395385742,0.9142510890960693,1,0,1,991,"Successful"
"[[Did]] Sandra ([[yes]], she must have) know we would still be here for her some nine years [[later]]?","[[Could]] Sandra ([[oui]], she must have) know we would still be here for her some nine years [[then]]?",0.03683829307556152,0.5774853825569153,1,0,1,744,"Successful"
"It is nice to see a [[show]] that has a little more content than just blood and [[guts]] for a [[change]]!","It is nice to see a [[display]] that has a little more content than just blood and [[intestines]] for a [[changed]]!",0.04468506574630737,0.5243510007858276,1,0,1,747,"Successful"
"A [[great]] film in its [[genre]], the direction, [[acting]], most [[especially]] the casting of the film makes it even more [[powerful]].A must see.","A [[prodigious]] film in its [[gender]], the direction, [[behaving]], most [[notably]] the casting of the film makes it even more [[forceful]].A must see.",0.0029039382934570312,0.5060172080993652,1,0,1,2025,"Successful"
"its too bad that no one knows anything about this movie, and it gets old telling people it's rap's version of spinal tap.","its too bad that no one knows anything about this movie, and it gets old telling people it's rap's version of spinal tap.",0.800930380821228,0.800930380821228,0,0,1,1,"Skipped"
"[[Nicely]] done evil little comedy pitting the FBI against organized crime with a nice lady caught in the middle.","[[Politely]] done evil little comedy pitting the FBI against organized crime with a nice lady caught in the middle.",0.0075997114181518555,0.7890298366546631,1,0,1,368,"Successful"
"[[Otto]] Preminger's ""Porgy and Bess"" [[stands]], to date, as a great American [[musical]].","[[Ota]] Preminger's ""Porgy and Bess"" [[stand]], to date, as a great American [[musician]].",0.002549111843109131,0.009192168712615967,1,1,1,3143,"Failed"
"One of those TV [[films]] you [[saw]] in the seventies that [[scared]] the hell out of you when you were a kid but still gives you an [[eerie]] [[feeling]].","One of those TV [[movie]] you [[watched]] in the seventies that [[scare]] the hell out of you when you were a kid but still gives you an [[strange]] [[premonition]].",0.0038567185401916504,0.8731956481933594,1,0,1,1203,"Successful"
"Well, I am SO glad I watched this on HBO instead of paying for it in the theaters or video store.","Well, I am SO glad I watched this on HBO instead of paying for it in the theaters or video store.",0.871925413608551,0.871925413608551,1,1,0,1,"Skipped"
"[[Despite]] its interesting [[premise]], 'Sniper' is [[quite]] tedious.With a tighter script and [[sharper]] directing it could have been electrifying; instead it plods along with little [[tension]].","[[Nevertheless]] its interesting [[hypothesis]], 'Sniper' is [[rather]] tedious.With a tighter script and [[finer]] directing it could have been electrifying; instead it plods along with little [[strain]].",0.0029912590980529785,0.6025171279907227,0,1,0,1717,"Successful"
"this is a great movie for all Corey Feldman [[fans]].","this is a great movie for all Corey Feldman [[buffs]].",0.003205239772796631,0.003583669662475586,1,1,1,18475,"Failed"
"Working with one of the best Shakespeare sources, this film manages to be creditable to it's source, whilst still appealing to a wider audience.","Working with one of the best Shakespeare sources, this film manages to be creditable to it's source, whilst still appealing to a wider audience.",0.9809320569038391,0.9809320569038391,1,1,0,1,"Skipped"
"No [[offense]] to anyone who [[saw]] this and liked it, but I [[hated]] it!","No [[infraction]] to anyone who [[noticed]] this and liked it, but I [[detest]] it!",0.007565140724182129,0.9876717329025269,0,1,0,632,"Successful"
"This movie was 100% [[boring]], i swear i almost [[died]] from boredom at the [[theater]].","This movie was 100% [[monotonous]], i swear i almost [[death]] from boredom at the [[cinemas]].",0.00627821683883667,0.0882987380027771,0,0,0,4139,"Failed"
"I wouldn't [[rent]] this one [[even]] on [[dollar]] [[rental]] [[night]].","I wouldn't [[rented]] this one [[yet]] on [[usd]] [[rentals]] [[evening]].",0.014645218849182129,0.7219297289848328,0,1,0,2203,"Successful"
"This is one of the funniest [[movies]] I have ever [[seen]].","This is one of the funniest [[movie]] I have ever [[noticed]].",0.008219420909881592,0.008853733539581299,1,1,1,3125,"Failed"
"Pretty [[dreadful]] movie about [[several]] [[unbalanced]] young people in a car starts off reasonably well but becomes more [[bizarre]] and hard to swallow as it progresses.","Pretty [[ghastly]] movie about [[multiple]] [[unequal]] young people in a car starts off reasonably well but becomes more [[surreal]] and hard to swallow as it progresses.",0.002534151077270508,0.670087456703186,0,1,0,1356,"Successful"
"i found the story to be just enough of a thriller that the wonderful henry mancici music didn't [[lull]] me.","i found the story to be just enough of a thriller that the wonderful henry mancici music didn't [[calm]] me.",0.00255584716796875,0.9568589925765991,1,0,1,405,"Successful"
"This movie shows me, that [[americans]] have no [[knowledge]] about the situation in the sad balkan-brother war!","This movie shows me, that [[us]] have no [[acquaintance]] about the situation in the sad balkan-brother war!",0.18202346563339233,0.9938165545463562,0,1,0,656,"Successful"
"This [[film]] [[captures]] the [[true]] [[struggle]] with identity that is [[ongoing]] in our [[teenage]] years.","This [[movie]] [[captured]] the [[veritable]] [[struggling]] with identity that is [[underway]] in our [[adolescent]] years.",0.002755880355834961,0.012601017951965332,1,1,1,3543,"Failed"
"This [[film]] lingered and lingered at a [[small]] movie [[theater]] in town, and the word-of-mouth buzz got me to see it.","This [[movie]] lingered and lingered at a [[minor]] movie [[drama]] in town, and the word-of-mouth buzz got me to see it.",0.06740468740463257,0.5277283191680908,1,0,1,940,"Successful"
"I have [[probably]] seen this movie over fifty [[times]] by now because of the [[kids]] they just cant get enough of Spirit.","I have [[possibly]] seen this movie over fifty [[moments]] by now because of the [[kid]] they just cant get enough of Spirit.",0.019340574741363525,0.9231859445571899,1,0,1,660,"Successful"
"Despite the high ratings given to this film by IMDB users, this is [[nothing]] more than your typical girl-with-a-bad-childhood-obsessively-stalks-married-man film.","Despite the high ratings given to this film by IMDB users, this is [[something]] more than your typical girl-with-a-bad-childhood-obsessively-stalks-married-man film.",0.007585465908050537,0.9569913744926453,0,1,0,369,"Successful"
"More suspenseful, more subtle, much, much more disturbing....","More suspenseful, more subtle, much, much more disturbing....",0.9962522983551025,0.9962522983551025,1,1,0,1,"Skipped"
"Moonwalker is such a [[great]] [[movie]], from start to finish you [[cant]] take your [[eyes]] [[away]].","Moonwalker is such a [[magnificent]] [[film]], from start to finish you [[didnt]] take your [[eye]] [[outside]].",0.002268850803375244,0.04125493764877319,1,1,1,3475,"Failed"
"I don't believe it... Luc Besson is not only a genius now...he has always been one... this film is for [[everyone]] who likes [[real]] good deep films...just [[perfect]]!","I don't believe it... Luc Besson is not only a genius now...he has always been one... this film is for [[someone]] who likes [[genuine]] good deep films...just [[consummate]]!",0.009083569049835205,0.881426990032196,1,0,1,681,"Successful"
"not a Larry Mcmurty [[masterpiece]] but it stands on its own as a [[good]] [[western]], any of the [[lonesome]] doves do.","not a Larry Mcmurty [[centerpiece]] but it stands on its own as a [[decent]] [[westerners]], any of the [[hermit]] doves do.",0.004352986812591553,0.7497753500938416,1,0,1,797,"Successful"
"I [[found]] this a very [[enjoyable]] light hearted comedy set in Wales with some [[truly]] [[funny]] sequences [[highlighting]] the [[rivalry]] between two funeral directors.","I [[discovered]] this a very [[pleasurable]] light hearted comedy set in Wales with some [[honestly]] [[comical]] sequences [[emphasized]] the [[contest]] between two funeral directors.",0.002061188220977783,0.023083627223968506,1,1,1,4496,"Failed"
"I [[cant]] go for long [[describing]] this tittle, simply because I do not feel [[strong]] about it.","I [[didnt]] go for long [[describe]] this tittle, simply because I do not feel [[emphatic]] about it.",0.008209228515625,0.5780700445175171,0,1,0,693,"Successful"
"Great movie - especially the music - Etta James - ""At Last"".This speaks volumes when you have finally found that special someone.","Great movie - especially the music - Etta James - ""At Last"".This speaks volumes when you have finally found that special someone.",0.9945864081382751,0.9945864081382751,1,1,0,1,"Skipped"
"If you've ever had a [[mad]] week-end out with your mates then you'll [[appreciate]] this film.[[Excellent]] fun and a [[laugh]] a minute.","If you've ever had a [[demented]] week-end out with your mates then you'll [[thankful]] this film.[[Superb]] fun and a [[laughed]] a minute.",0.006077587604522705,0.9789391756057739,1,0,1,1747,"Successful"
"A very [[comical]] but down to [[earth]] look into the behind the scene workings of an Australian [[bowling]] club.","A very [[grotesque]] but down to [[land]] look into the behind the scene workings of an Australian [[snooker]] club.",0.007992267608642578,0.1098165512084961,1,1,1,3775,"Failed"
"The Disney studios' remake of their own 1965 slapstick classic concerns a clever feline leading an F.B.I. agent to a kidnapped woman.","The Disney studios' remake of their own 1965 slapstick classic concerns a clever feline leading an F.B.I. agent to a kidnapped woman.",0.8330948352813721,0.8330948352813721,1,1,0,1,"Skipped"
"I know this is a made for TV movie, and the acting in made for TV movies is usually sub-par, but it's absolutely [[horrendous]] in this film.","I know this is a made for TV movie, and the acting in made for TV movies is usually sub-par, but it's absolutely [[grisly]] in this film.",0.006459653377532959,0.9780131578445435,0,1,0,381,"Successful"
"In my [[opinion]] this is the [[best]] Oliver Stone [[flick]] -- [[probably]] more because of Bogosian's [[influence]] than [[anything]] else.","In my [[view]] this is the [[higher]] Oliver Stone [[gesture]] -- [[presumably]] more because of Bogosian's [[implications]] than [[something]] else.",0.0022974610328674316,0.19120079278945923,1,1,1,3990,"Failed"
"one day someone said lets redo the mod squad we can make it hip cool and all that [[YO]]!","one day someone said lets redo the mod squad we can make it hip cool and all that [[HI]]!",0.3659239411354065,0.9071671366691589,0,1,0,252,"Successful"
"Well, i thought the movie was [[blah]] 1/10.","Well, i thought the movie was [[bla]] 1/10.",0.044049859046936035,0.5561131238937378,0,1,0,223,"Successful"
"To begin with its a rip off of the Japanese film Battle Royal except it's [[missing]] the one thing that made BR unique, balls.","To begin with its a rip off of the Japanese film Battle Royal except it's [[gone]] the one thing that made BR unique, balls.",0.11747747659683228,0.9589452743530273,0,1,0,292,"Successful"
"At one point in this [[waste]] of celluloid, [[Charles]] [[Dance]] as some [[sort]] of meant-to-be-funny, cyborg bad [[guy]] says ""If I had an [[anus]], I'd [[soil]] myself"".[[Quite]].","At one point in this [[litter]] of celluloid, [[Caryl]] [[Ballet]] as some [[kinds]] of meant-to-be-funny, cyborg bad [[guys]] says ""If I had an [[rectal]], I'd [[land]] myself"".[[Perfectly]].",0.005875885486602783,0.047276973724365234,0,0,0,4606,"Failed"
"After eight Moto films the series had run its course, as this last entry demonstrates.","After eight Moto films the series had run its course, as this last entry demonstrates.",0.8715952634811401,0.8715952634811401,1,1,0,1,"Skipped"
"This movie is so [[bad]], I knew how it ends right after this little girl killed the first person.","This movie is so [[wicked]], I knew how it ends right after this little girl killed the first person.",0.008976936340332031,0.9741776585578918,0,1,0,363,"Successful"
"Spanish horrors are not bad at all, some are smart with interesting stories, but is not the case of ""Second Name"".","Spanish horrors are not bad at all, some are smart with interesting stories, but is not the case of ""Second Name"".",0.8806450963020325,0.8806450963020325,1,1,0,1,"Skipped"
"I think it's one of the [[greatest]] [[movies]] which are ever made, and I've seen [[many]]... The book is better, but it's [[still]] a very [[good]] movie!","I think it's one of the [[larger]] [[movie]] which are ever made, and I've seen [[much]]... The book is better, but it's [[even]] a very [[decent]] movie!",0.0029339194297790527,0.08083176612854004,1,1,1,5026,"Failed"
"I [[enjoyed]] [[every]] moment of this movie, even though I knew they [[could]] never [[really]] be [[together]].","I [[appreciated]] [[each]] moment of this movie, even though I knew they [[would]] never [[truly]] be [[entire]].",0.005890250205993652,0.011778652667999268,1,1,1,3229,"Failed"
"I will not [[even]] [[make]] any more [[comments]] about this [[movie]].","I will not [[so]] [[deliver]] any more [[observations]] about this [[cinematic]].",0.048686087131500244,0.6130160093307495,0,1,0,651,"Successful"
"[[Great]] [[underrated]] movie [[great]] [[action]] [[good]] actors and a [[wonderful]] story line.","[[Grand]] [[underestimated]] movie [[awesome]] [[measures]] [[decent]] actors and a [[magnificent]] story line.",0.003721296787261963,0.031032860279083252,1,1,1,4407,"Failed"
"Summer Phoenix did a [[great]] performance where you really [[feel]] what she's not able to [[feel]] and you just cannot [[understand]] what she has on her mind.","Summer Phoenix did a [[terrific]] performance where you really [[think]] what she's not able to [[think]] and you just cannot [[realise]] what she has on her mind.",0.0026742219924926758,0.005994200706481934,1,1,1,7176,"Failed"
"[[Brilliant]] and moving performances by Tom Courtenay and Peter Finch.","[[Resplendent]] and moving performances by Tom Courtenay and Peter Finch.",0.00596308708190918,0.007732093334197998,1,1,1,4350,"Failed"
"The characters are unlikeable and the [[script]] is [[awful]].It's a [[waste]] of the [[talents]] of Deneuve and Auteuil.","The characters are unlikeable and the [[hyphen]] is [[dreadful]].It's a [[litter]] of the [[skill]] of Deneuve and Auteuil.",0.0026093125343322754,0.5265616178512573,0,1,0,818,"Successful"
"As I said the idea itself was great and it had plenty potential.","As I said the idea itself was great and it had plenty potential.",0.7387459874153137,0.7387459874153137,1,1,0,1,"Skipped"
"with very little screen time and money, Dan Katzir [[manages]] to do so much.","with very little screen time and money, Dan Katzir [[runs]] to do so much.",0.010229110717773438,0.9920036792755127,1,0,1,206,"Successful"
